0.0930286	1.35304
0.284188	0.469192
0.313668	0.384487
0.358086	0.514238
0.341011	0.553398
0.582749	0.284107
0.512313	0.933283
0.0564933	0.296266
0.163963	0.267224
0.442134	0.58938
0.0342248	1.41254
0.683985	0.810542
0.199491	0.38825
0.691784	0.338476
0.591364	0.686963
0.518683	0.747503
0.0346015	0.589913
0.144534	0.457149
0.221299	0.425768
0.679817	0.502673
0.132073	0.346775
0.0499884	0.465833
0.127857	0.230313
0.205777	0.19026
0.0981413	0.547991
0.316884	0.953629
0.213995	0.322781
0.568849	0.505816
0.148297	0.642376
0.439675	0.777994
0.238159	0.844955
0.191967	0.676227
0.219473	0.530309
0.746982	0.549388
0.130188	0.25919
0.0293521	0.647912
0.56573	0.789385
0.150758	0.429228
0.635645	0.918707
0.665316	0.626685
0.152045	0.846506
0.448864	0.551141
0.414811	0.303749
0.437756	0.364172
0.0432398	1.09221
0.687313	0.205248
0.448572	1.21756
0.0869683	0.617657
0.0323669	1.16806
0.157427	0.735911
0.726677	0.620644
0.382831	0.530303
0.695475	0.881482
0.26808	0.786311
0.083975	0.944992
0.299937	0.1327
0.384446	0.751892
0.650296	1.41135
0.200812	0.46031
0.106594	0.712173
0.0421696	0.865219
0.112729	0.449595
0.269753	0.806086
0.475836	0.741844
0.497682	0.191344
0.302036	0.553551
0.421385	0.389951
0.0421108	0.715499
0.0348171	0.901588
0.679889	0.431597
0.305316	0.850551
0.326265	1.44533
0.593979	0.245858
0.536097	0.707026
0.321208	0.689777
0.206437	0.996218
0.252975	0.801872
0.404302	0.562949
0.433462	0.360774
0.686526	0.276286
0.592781	0.421733
0.10452	0.242845
0.5655	0.571517
0.298835	0.576922
0.0735686	0.499574
0.31194	0.91955
0.19277	0.715236
0.290989	0.533505
0.218318	0.815574
0.394602	0.596709
0.195069	0.697736
0.483855	0.692764
0.0896245	0.793104
0.379507	0.32345
0.551275	0.253601
0.0817921	0.530242
0.31364	0.704106
0.245551	1.11707
0.204739	0.142717
0.397515	0.735232
0.121942	0.532483
0.286721	0.335705
0.397654	0.731936
0.218277	0.217317
0.16302	0.695528
0.217832	0.729785
0.387289	0.155774
0.106193	0.074209
0.582543	0.515485
